,Total_Days,amount_raised_usd,amount_raised_usd_boxcox,state,currency,category,month_launch
10164,30,1989.878641969243,6.0697812209693955,0,GBP,Human Rights,5
10165,45,196.53122389819683,4.5097576175364225,0,GBP,Web Series & TV Shows,5
10166,40,2395.0,6.185327579224378,0,USD,Food & Beverages,5
10167,31,5103.0,6.643584212636677,0,USD,Wellness,5
10168,60,210.0,4.557580573935888,0,USD,Wellness,5
10169,60,525.0,5.199078137351498,0,USD,Culture,5
10170,30,330.0,4.878530117886339,0,USD,Web Series & TV Shows,5
10171,30,1505.0,5.893136574014073,0,USD,Human Rights,5
10172,30,633.0,5.325667137744361,0,USD,Writing & Publishing,5
10173,43,455198.0,8.96630881252007,1,USD,Transportation,5
10174,50,8000.0,6.906039125147145,0,USD,Culture,5
10175,50,2680.0,6.254794924335145,0,USD,Photography,5
10176,30,9725.0,7.017779748769741,0,USD,Culture,5
10177,60,376.0,4.969548220468313,0,USD,Web Series & TV Shows,5
10178,60,4707.0,6.595658264397131,0,USD,Transportation,5
10179,43,490.0,5.152023207868492,0,USD,Culture,5
10180,30,675.5760821500517,5.3693761082450315,0,GBP,Food & Beverages,5
10181,60,2886.0,6.300288358906468,0,USD,Web Series & TV Shows,5
10182,60,673.1398401010838,5.366954909524336,0,CAD,Dance & Theater,5
10183,1,31238.42091640292,7.6583555499184905,0,EUR,Energy & Green Tech,5
10184,60,1620.15427701076,5.940064575784796,0,GBP,Web Series & TV Shows,5
10185,60,26925.0,7.579316575636947,0,USD,Human Rights,5
10186,60,140.0,4.26198180659655,0,USD,Education,5
10187,1,24024.0,7.5181863429393925,0,USD,Tabletop Games,5
10188,30,556.0,5.238054390683288,0,USD,Audio,5
10189,28,1710.0,5.974283111340129,0,USD,Energy & Green Tech,5
10190,60,1550.0,5.91191459153154,0,USD,Transportation,5
10191,60,220.0,4.591026865670989,0,USD,Music,5
10192,60,20120.0,7.422238272815742,0,USD,Phones & Accessories,5
10193,1,378282.0,8.882703330713715,1,USD,Tabletop Games,5
10194,30,1251.2122797087736,5.7746508522225595,0,EUR,Transportation,5
10195,56,686.6309634943252,5.380247516149201,0,GBP,Art,5
10196,60,13622.0,7.207501941756882,0,USD,Productivity,5
10197,27,1050.0,5.660917724437063,0,USD,Culture,5
10198,30,251.0,4.685287190191149,0,USD,Fashion & Wearables,5
10199,30,11990.0,7.136117831363494,0,USD,Productivity,5
10200,41,2281.0,6.1550458242506645,0,USD,Food & Beverages,5
10201,45,5983.0,6.73728259911818,0,USD,Food & Beverages,5
10202,60,325.0,4.86783367011792,0,USD,Wellness,5
10203,30,3898.0,6.482838241726703,0,USD,Environment,5
10204,30,75.0,3.792312018309129,0,USD,Tabletop Games,5
10205,60,1691.0,5.967208488714309,0,USD,Dance & Theater,5
10206,60,512.9400792725577,5.18325065162395,0,CAD,Wellness,5
10207,60,1299.542367766194,5.799075764458971,0,EUR,Writing & Publishing,5
10208,30,127.0,4.189828933240147,0,USD,Culture,5
10209,60,1120.0,5.702926874687988,0,USD,Human Rights,5
10210,27,1536.0,5.906135227354479,0,USD,Culture,5
10211,60,175.0,4.425572274143134,0,USD,Food & Beverages,5
10212,40,5922.0,6.731274647805894,0,USD,Food & Beverages,5
10213,1,1678371.0,9.529481964562564,1,USD,Travel & Outdoors,5
10214,60,260.0,4.710348086809752,0,USD,Dance & Theater,5
10215,40,64713.0,8.035489389762859,0,USD,Culture,5
10216,38,15.0,2.494763786880612,0,USD,Productivity,5
10217,60,691881.0,9.151954252819529,1,USD,Transportation,5
10218,30,2340.0,6.170913528351749,0,USD,Audio,5
10219,35,32404.0,7.677730581391703,1,USD,Audio,5
10220,30,3312.0,6.384320564899844,0,USD,Culture,5
10221,30,50.0,3.477410393923372,0,USD,Home,5
10222,28,270.76015914680465,4.7391286317332275,0,CAD,Home,5
10223,60,1822.827101655776,6.014646659939667,0,GBP,Dance & Theater,5
10224,1,931152.0,9.280783813544573,1,USD,Productivity,5
10225,22,1340.0,5.818791969373967,0,USD,Culture,5
10226,60,350.0,4.919660272351857,0,USD,Web Series & TV Shows,5
10227,9,170.0,4.404447533272574,0,USD,Photography,5
10228,60,720.0,5.411969532523268,0,USD,Food & Beverages,5
10229,28,300.0,4.8115909697623875,0,USD,Travel & Outdoors,5
10230,30,9091.426564579202,6.979378352300391,1,EUR,Tabletop Games,5
10231,25,8999.0,6.973539741068355,0,USD,Art,5
10232,30,741.0,5.431142885324385,0,USD,Health & Fitness,5
10233,30,8200.0,6.9202441329426465,0,USD,Wellness,5
10234,30,840.0,5.514379708307528,0,USD,Music,5
10235,21,4373.0,6.5517825113153085,0,USD,Wellness,5
10236,60,575.0,5.260819149335313,0,USD,Culture,5
10237,30,140.0,4.26198180659655,0,USD,Writing & Publishing,5
10238,50,2594.784858490212,6.23487925766257,0,CAD,Web Series & TV Shows,5
10239,60,607.7061349739394,5.298196466054111,0,CAD,Environment,5
10240,45,3480.0,6.414347058146462,0,USD,Web Series & TV Shows,5
10241,60,804.0,5.48537796278624,0,USD,Home,5
10242,60,445.0,5.0859883328647095,0,USD,Web Series & TV Shows,5
10243,60,276.0,4.752707289891333,0,USD,Wellness,5
10244,60,172.0,4.4129755795807,0,USD,Energy & Green Tech,5
10245,45,540.0,5.218234133530024,0,USD,Art,5
10246,60,98.2656119490984,3.9978368011944316,0,GBP,Wellness,5
10247,41,36556.03596521397,7.741189370178338,0,GBP,Energy & Green Tech,5
10248,60,179.33474180710462,4.44337424429574,0,GBP,Fashion & Wearables,5
10249,60,195.0,4.504101660463159,0,USD,Human Rights,5
10250,43,1600.0,5.932112032811082,0,USD,Travel & Outdoors,5
10251,30,175.0,4.425572274143134,0,USD,Health & Fitness,5
10252,40,5088.0,6.641841826453551,0,USD,Tabletop Games,5
10253,23,243746.0,8.68032615817123,0,USD,"Podcasts, Blogs & Vlogs",5
10254,35,2190.0,6.1296971614723175,0,USD,Art,5
10255,60,877.0,5.5428435323663265,0,USD,Home,5
10256,60,2600.0,6.236117905797898,0,USD,Music,5
10257,52,5715.0,6.710386075415116,0,USD,Dance & Theater,5
10258,45,895.0,5.556233270910849,0,USD,Photography,5
10259,32,6661.0,6.79998960795047,0,USD,Culture,5
10260,25,466.30916297505246,5.118101065978158,0,CAD,Fashion & Wearables,5
10261,30,1790.8907777723186,6.003496638968173,0,GBP,Music,5
10262,45,603.0,5.292951552970276,0,USD,Travel & Outdoors,5
10263,1,81645.0,8.15233118787487,0,USD,Travel & Outdoors,5
10264,33,4250.0,6.534721436775344,0,USD,Travel & Outdoors,5
10265,20,850.0,5.522201927970877,0,USD,Web Series & TV Shows,5
10266,45,755.0,5.4436073867298544,0,USD,Web Series & TV Shows,5
10267,40,2872.0,6.29730737202457,0,USD,Art,5
10268,30,8615.0,6.948581265620073,0,USD,Transportation,5
10269,60,2189.0,6.129412431925879,0,USD,Food & Beverages,5
10270,45,3155.0,6.35476123761764,0,USD,Web Series & TV Shows,5
10271,60,9661.0,7.014023058707568,0,USD,Art,5
10272,60,200.0,4.5223992687044134,0,USD,Culture,5
10273,35,16906.938804442503,7.327080585435311,0,EUR,Home,5
10274,40,735.7637694688744,5.426416603309385,0,GBP,Food & Beverages,5
10275,40,816.0,5.495195776783374,0,USD,Human Rights,5
10276,35,2676.0,6.253875209242746,0,USD,Food & Beverages,5
10277,60,447.0,5.089071005162309,0,USD,Culture,5
10278,51,217969.0,8.627981528554104,1,USD,Energy & Green Tech,5
10279,30,55.0,3.5521391696226923,0,USD,Travel & Outdoors,5
10280,48,9160.0,6.983669587676347,0,USD,Audio,5
10281,60,136.0,4.240565464200843,0,USD,Environment,5
10282,26,2015.0,6.077645344884652,0,USD,Culture,5
10283,45,3978.0,6.495054713032666,0,USD,Culture,5
10284,60,33251.0,7.691351471628005,0,USD,Transportation,5
10285,15,2390.962627576922,6.184281496684255,0,CAD,Wellness,5
10286,45,478.3429478260216,5.135554755315056,0,CAD,Human Rights,5
10287,60,2878.325244308596,6.298656097087181,0,EUR,Music,5
10288,12,123.51022503563,4.169120399933507,0,EUR,Dance & Theater,5
10289,33,1493.0,5.888028363787696,0,USD,Environment,5
10290,60,790.0,5.473725344577089,0,USD,Wellness,5
10291,60,2247.0,6.145702613945833,0,USD,Environment,5
10292,30,4020.0,6.501364392224386,0,USD,Food & Beverages,5
10293,1,374354.0,8.877960119015222,1,USD,Camera Gear,5
10294,60,2460.0,6.201916063584163,0,USD,Human Rights,5
10295,30,474.0,5.129310086938599,0,USD,Travel & Outdoors,5
10296,45,358.0,4.935418323248005,0,USD,Phones & Accessories,5
10297,39,3482.276491249182,6.414743290693846,0,CAD,Film,5
10298,44,442.1952537709429,5.08164041352566,0,GBP,Dance & Theater,5
10299,60,560545.0,9.059212440527048,1,USD,Transportation,5
10300,60,145.0,4.287856716219616,0,USD,Web Series & TV Shows,5
10301,60,1221.0,5.758868085463968,0,USD,Tabletop Games,5
10302,60,2517.0,6.216084436706469,0,USD,Environment,5
10303,60,520.0,5.192563431013357,0,USD,Art,5
10304,60,746.8467723132695,5.43637853805576,0,CAD,Wellness,5
10305,60,469.33885513539406,5.122539956150875,0,EUR,Transportation,5
10306,60,2096.451819735216,6.10244566994369,0,EUR,Culture,5
10307,45,4466.172063086523,6.564370562481708,0,GBP,Health & Fitness,5
10308,30,140.0,4.26198180659655,0,USD,Tabletop Games,5
10309,39,13166.0,7.1885107028403885,0,USD,Human Rights,5
10310,60,710.0,5.402629675930341,0,USD,Culture,5
10311,60,487.0,5.147825028412887,0,USD,Travel & Outdoors,5
10312,30,4036.0,6.503749694243519,0,USD,Wellness,5
10313,60,269.0,4.734504633326657,0,USD,Travel & Outdoors,5
10314,35,2101.0,6.103800202342334,0,USD,Human Rights,5
10315,55,320.0,4.856961106722014,0,USD,Music,5
10316,30,5106.0,6.643932037478795,0,USD,Culture,5
10317,60,1600.0,5.932112032811082,0,USD,Human Rights,5
10318,60,6747.0,6.8074556507442665,0,USD,Culture,5
10319,30,2267.0,6.151216640721172,0,USD,Dance & Theater,5
10320,60,1395.1285419242035,5.844663864938406,0,EUR,Culture,5
10321,60,356.2128433154818,4.931930709391076,0,GBP,Web Series & TV Shows,5
10322,60,2680.0,6.254794924335145,0,USD,Energy & Green Tech,5
10323,60,680.0,5.373749107865295,0,USD,Music,5
10324,60,3630.0,6.439883910593845,0,USD,Education,5
10325,30,665.0,5.358797349916701,0,USD,Video Games,5
10326,40,103.10418785583028,4.034043381786017,0,EUR,Home,5
10327,30,540.4608657200413,5.218813712339801,0,GBP,Photography,5
10328,40,5170.0,6.651301062253692,0,USD,Food & Beverages,5
10329,45,1763.0,5.993585025190979,0,USD,Web Series & TV Shows,5
10330,60,595.0,5.283935177251923,0,USD,Web Series & TV Shows,5
10331,30,1835.0,6.018842138445806,0,USD,Human Rights,5
10332,60,177.0,4.433843382356185,0,USD,Transportation,5
10333,30,1120.0,5.702926874687988,0,USD,Culture,5
10334,45,45299.0,7.852903590102837,0,USD,Web Series & TV Shows,5
10335,60,14690.0,7.249461673413946,1,USD,Transportation,5
10336,60,1030.0,5.648367478329412,0,USD,Wellness,5
10337,40,5303.0,6.6663099116736495,0,USD,Camera Gear,5
10338,60,4.0,1.32889961922827,0,USD,Video Games,5
10339,50,218.8819601958531,4.587368426866537,0,AUD,Web Series & TV Shows,5
10340,30,8880.75467989977,6.965976650494546,0,GBP,Productivity,5
10341,29,1486.2673807301137,5.885143274673792,0,GBP,Web Series & TV Shows,5
10342,60,185.0,4.465963904578934,0,USD,Web Series & TV Shows,5
10343,60,175.0,4.425572274143134,0,USD,Travel & Outdoors,5
10344,45,145.0,4.287856716219616,0,USD,Travel & Outdoors,5
10345,30,149.0,4.3078837839142325,0,USD,Home,5
10346,14,58909.0,7.987773847465581,0,USD,Energy & Green Tech,5
10347,30,251689.0,8.69527739929183,1,USD,Transportation,5
10348,20,80.0,3.8417156829887276,0,USD,Culture,5
10349,60,9691.0,7.015787285817252,0,USD,Transportation,5
10350,30,633.0,5.325667137744361,0,USD,Food & Beverages,5
10351,1,12798.0,7.1726681738627684,1,USD,Audio,5
10352,40,600.0,5.289585373611114,0,USD,Travel & Outdoors,5
10353,60,27.74560058820673,3.0058084726966294,0,AUD,Food & Beverages,5
10354,30,631.7737046758775,5.324362388843839,0,CAD,Culture,5
10355,60,120.0,4.147654282718611,0,USD,Education,5
10356,30,355.0,4.929553265318737,0,USD,Web Series & TV Shows,5
10357,40,1287.0,5.792830955598155,0,USD,Camera Gear,5
10358,60,258.0,4.70485943815873,0,USD,Food & Beverages,5
10359,30,425.0,5.054327509098955,0,USD,Writing & Publishing,5
10360,60,1008.0,5.634259909412085,0,USD,Home,5
10361,60,613837.0,9.09937205566076,1,USD,Audio,5
10362,51,4595.0,6.5813241891662955,0,USD,Art,5
10363,30,1366.0,5.831131850907798,0,USD,Audio,5
10364,14,434.0,5.068766405175851,0,USD,Travel & Outdoors,5
10365,60,715.0,5.407316935961809,0,USD,Art,5
10366,60,2430.0,6.19431838548994,0,USD,Dance & Theater,5
10367,60,16.110029352473482,2.5550808542570946,0,EUR,Home,5
10368,1,984440.9336513812,9.304662574550855,1,EUR,Energy & Green Tech,5
10369,60,5230.187195990763,6.658143261711815,0,GBP,Dance & Theater,5
10370,60,17115.0,7.333803265322567,0,USD,Productivity,5
10371,60,1099.0,5.690623589470896,0,USD,Comics,5
10372,60,716.0,5.40825021237844,0,USD,Productivity,5
10373,60,1131.0,5.709274099138939,0,USD,Food & Beverages,5
10374,20,348.0,4.915661000087339,0,USD,Travel & Outdoors,5
10375,14,690.0,5.383523731855863,0,USD,Wellness,5
10376,45,4204.0,6.52820581553512,0,USD,Art,5
10377,60,773.281408918727,5.459519357131483,0,EUR,Culture,5
10378,60,147.39841792364763,4.299934343784106,0,GBP,Food & Beverages,5
10379,60,500.0,5.165822636037467,0,USD,Photography,5
10380,45,3496.0,6.417126113600416,0,USD,Food & Beverages,5
10381,30,2725.0,6.265042440275911,0,USD,Home,5
10382,48,31524.0,7.663172761612436,0,USD,Travel & Outdoors,5
10383,1,823974.0,9.228026993476112,1,USD,Camera Gear,5
10384,60,5782.645589258753,6.717299398047772,0,AUD,Environment,5
10385,60,610.0331114803291,5.300773938261189,0,EUR,Energy & Green Tech,5
10386,28,8195.0,6.91989350889587,0,USD,Energy & Green Tech,5
10387,33,10560.0,7.064519068909159,0,USD,Web Series & TV Shows,5
10388,30,401.0,5.014178257441332,0,USD,Audio,5
10389,40,3048.0,6.333706705262204,0,USD,Wellness,5
10390,31,1870.0,6.030742522811098,0,USD,Web Series & TV Shows,5
10391,50,639.0,5.332012555147204,0,USD,Camera Gear,5
10392,30,654.0,5.347603400904221,0,USD,Culture,5
10393,8,305.0,4.823228097958601,0,USD,"Podcasts, Blogs & Vlogs",5
10394,35,397.0,5.007239307718121,0,USD,Video Games,5
10395,50,731.0,5.422085650636182,0,USD,Photography,5
10396,30,445.0,5.0859883328647095,0,USD,Music,5
10397,60,1332.8364284279726,5.815347374141919,0,EUR,Art,5
10398,60,406.0,5.022749345769349,0,USD,Food & Beverages,5
10399,1,58832.0,7.98710774297202,1,USD,Camera Gear,5
10400,60,591.0,5.279378613135201,0,USD,Web Series & TV Shows,5
10401,60,2765.0,6.274001666913264,0,USD,Transportation,5
10402,21,172.0,4.4129755795807,0,USD,Web Series & TV Shows,5
10403,58,3628.0,6.439550838273309,0,USD,Writing & Publishing,5
10404,30,1380.0,5.837673555173171,0,USD,Web Series & TV Shows,5
10405,40,182.0,4.454094646458737,0,USD,Wellness,5
10406,28,3762.0,6.461446447800117,0,USD,Environment,5
10407,1,11041.0,7.089694386602582,0,USD,Tabletop Games,5
10408,30,1918.0,6.046684147670379,0,USD,Audio,5
10409,60,710.0,5.402629675930341,0,USD,Culture,5
10410,30,376.0557765927842,4.969651263062193,0,CAD,Transportation,5
10411,60,1068.6385299464453,5.67238728774582,0,GBP,Local Businesses,5
10412,37,2522.0,6.217310992944015,0,USD,Video Games,5
10413,30,300.0,4.8115909697623875,0,USD,Health & Fitness,5
10414,30,1766.0,5.994659101928591,0,USD,Home,5
10415,35,549.0,5.229458517322126,0,USD,Audio,5
10416,33,1797.0,6.005645811012975,0,USD,Web Series & TV Shows,5
10417,29,6337.0,6.770912911734502,0,USD,Culture,5
10418,60,1941.0,6.05417341075957,0,USD,Art,5
10419,30,259.0,4.707609385912461,0,USD,Photography,5
10420,60,106.0,4.054859762600428,0,USD,Wellness,5
10421,45,1373.0,5.834411553272884,0,USD,Writing & Publishing,5
10422,14,1391.0,5.84276423900212,0,USD,Culture,5
10423,30,5360.0,6.672620379666025,0,USD,Food & Beverages,5
10424,60,3425.0,6.404689554558125,0,USD,Education,5
10425,60,5225.0,6.657556870271011,0,USD,Food & Beverages,5
10426,55,918.2716730909884,5.573126919735608,0,EUR,Human Rights,6
10427,30,3365.0,6.393964542575955,0,USD,Web Series & TV Shows,6
10428,60,745.0,5.434729509582383,0,USD,Human Rights,6
10429,30,120779.0,8.34545336348362,1,USD,Audio,6
10430,30,140.0,4.26198180659655,0,USD,Comics,6
10431,60,141.0,4.267234448164236,0,USD,Human Rights,6
10432,60,640.0,5.333063973739566,0,USD,Home,6
10433,60,3450.0,6.409099583103132,0,USD,Human Rights,6
10434,30,21.57991156860524,2.799314088144118,0,AUD,Fashion & Wearables,6
10435,50,529.4059843757677,5.204764522498484,0,GBP,Web Series & TV Shows,6
10436,30,300.0,4.8115909697623875,0,USD,Travel & Outdoors,6
10437,30,1130.0,5.70869979217682,0,USD,Web Series & TV Shows,6
10438,35,931.0,5.582175620066936,0,USD,Web Series & TV Shows,6
10439,30,200.0,4.5223992687044134,0,USD,Food & Beverages,6
10440,60,309.0,4.832392934309069,0,USD,Home,6
10441,30,1333.0,5.815426246374797,0,USD,Video Games,6
10442,40,406.0,5.022749345769349,0,USD,Home,6
10443,33,38135.0,7.763335484241167,0,USD,Culture,6
10444,25,298.0,4.8068783600791,0,USD,Tabletop Games,6
10445,60,140.0,4.26198180659655,0,USD,Phones & Accessories,6
10446,60,2125.0,6.110896686879156,0,USD,Wellness,6
10447,1,449839.0,8.960987917640702,1,USD,Travel & Outdoors,6
10448,60,2024.0,6.080437460773696,0,USD,Art,6
10449,60,2878.0,6.298586822348393,0,USD,Phones & Accessories,6
10450,30,609.0,5.299630904175245,0,USD,Writing & Publishing,6
10451,30,1015.0,5.638783844720032,0,USD,Dance & Theater,6
10452,42,4155.0,6.521181495656788,0,USD,Human Rights,6
10453,60,400.0,5.012450430378402,0,USD,Human Rights,6
10454,46,640.0,5.333063973739566,0,USD,Fashion & Wearables,6
10455,30,17908.982630166352,7.3586836363300545,1,EUR,Photography,6
10456,30,1864.4673970595973,6.028877187860729,0,EUR,Human Rights,6
10457,30,534.3192649732226,5.211046684099739,0,GBP,Comics,6
10458,1,44847.0,7.847711994596424,1,USD,Camera Gear,6
10459,40,3010.0,6.326040010937627,0,USD,Dance & Theater,6
10460,30,21956.0,7.469616122965784,1,USD,Tabletop Games,6
10461,60,1847.0,6.02294921047853,0,USD,Human Rights,6
10462,60,175.0,4.425572274143134,0,USD,Wellness,6
10463,30,1902.0,6.041417784216929,0,USD,Video Games,6
10464,37,16410.0,7.310661980728624,0,USD,Human Rights,6
10465,31,365.0,4.948903006374643,0,USD,Wellness,6
10466,60,230.0,4.622896966775418,0,USD,Travel & Outdoors,6
10467,30,3128.784061251965,6.349673576889899,0,CAD,Culture,6
10468,22,2008.383659275028,6.075584267950714,0,EUR,Photography,6
10469,20,257.7604696395757,4.704199062600511,0,EUR,Food & Beverages,6
10470,34,204.06037179799745,4.536904560394051,0,EUR,Tabletop Games,6
10471,26,10249.103326290966,7.047590517210413,0,GBP,Photography,6
10472,15,325.5048395813885,4.868921568542909,0,GBP,Dance & Theater,6
10473,10,456.0,5.102764203202711,0,USD,Tabletop Games,6
10474,30,255.0,4.6965412078802355,0,USD,"Podcasts, Blogs & Vlogs",6
10475,60,290.0,4.7876862454770555,0,USD,Culture,6
10476,30,8696.0,6.953942920364534,0,USD,Wellness,6
10477,30,250.0,4.682443933343884,0,USD,Home,6
10478,40,491890.0,9.001043934968305,1,USD,Phones & Accessories,6
10479,60,1594.0,5.929723980856838,0,USD,Home,6
10480,31,19297.0,7.3994892660279765,0,USD,Food & Beverages,6
10481,15,5343.0,6.6707457931578675,0,USD,Culture,6
10482,60,174.0,4.421399013508154,0,USD,Transportation,6
10483,26,1347.0,5.822139081550195,0,USD,Phones & Accessories,6
10484,30,2802.0,6.282167308981725,0,USD,"Podcasts, Blogs & Vlogs",6
10485,33,170.0,4.404447533272574,0,USD,Health & Fitness,6
10486,60,1462.0,5.874627780114729,0,USD,Art,6
10487,60,1685.0,5.964956856067035,0,USD,Web Series & TV Shows,6
10488,60,210.0,4.557580573935888,0,USD,Art,6
10489,60,2890.0,6.30113725074101,0,USD,Human Rights,6
10490,30,3000.0,6.324005379225235,0,USD,"Podcasts, Blogs & Vlogs",6
10491,30,2725.0,6.265042440275911,1,USD,Energy & Green Tech,6
10492,30,145.0,4.287856716219616,0,USD,Food & Beverages,6
10493,45,663.2928806564144,5.357073071495155,0,GBP,Food & Beverages,6
10494,60,1072.0,5.674433216454696,0,USD,Human Rights,6
10495,60,265.0,4.723875966995398,0,USD,Travel & Outdoors,6
10496,60,767.0,5.454097527022538,0,USD,Video Games,6
10497,32,1553.0,5.913145817407785,0,USD,Travel & Outdoors,6
10498,35,2590.0,6.2337404794019236,0,USD,Culture,6
10499,30,68896.0,8.067142277450749,1,USD,Tabletop Games,6
10500,14,185.8023385318608,4.469103680889216,0,EUR,Fashion & Wearables,6
10501,28,350.07124256866314,4.9198022838052955,0,GBP,Culture,6
10502,60,1246.744951604186,5.772342783782097,0,GBP,Writing & Publishing,6
10503,10,650.0,5.343483246590395,0,USD,Human Rights,6
10504,60,18218.0,7.368052036423762,0,USD,Environment,6
10505,60,11879.0,7.130893226887119,0,USD,Camera Gear,6
10506,35,68.0,3.7169334411688206,0,USD,Photography,6
10507,30,3125.0,6.34893547851552,1,USD,Culture,6
10508,29,51675.0,7.92078264001734,0,USD,Writing & Publishing,6
10509,28,3196.0,6.362628718113823,0,USD,Transportation,6
10510,1,254865.0,8.701115981822872,1,USD,Productivity,6
10511,30,5541.0,6.692196584615401,0,USD,Wellness,6
10512,60,1359.0,5.827834260583788,0,USD,Environment,6
10513,60,750.0,5.43918415378856,0,USD,Wellness,6
10514,15,370.0,4.958367926018789,0,USD,Wellness,6
10515,60,845.0,5.518303100453317,0,USD,Comics,6
10516,45,882.2268518866719,5.546761490054375,0,CAD,Human Rights,6
10517,45,603.5890997393398,5.293610469837599,0,EUR,Tabletop Games,6
10518,18,5988.0,6.7377721681055585,0,USD,Food & Beverages,6
